user_id,email,first_name,last_name,age,gender,country,state_province,city,subscription_plan,subscription_start_date,is_active,Monthly_Charge,primary_device,household_size,created_at,churn
user_00178,daniellegarcia@example.com,Mark,Young,39,Female,USA,Georgia,Lake Nicole,Premium,2025-01-18,True,21.99,Desktop,1,2023-12-05 10:50:40,0
user_00179,johnjones@example.com,Jennifer,Cruz,48,Male,USA,New Jersey,South Trevor,Basic,2023-08-21,True,9.99,Gaming Console,8,2022-11-22 04:59:14,0
user_00180,franciscojones@example.org,Andrew,Lynn,22,Male,Canada,British Columbia,Georgefurt,Basic,2024-10-12,True,9.99,Mobile,1,2023-08-08 08:52:24,0
user_00181,reynoldsdesiree@example.net,Eric,Rivera,47,Female,USA,Indiana,Terryside,Standard,2024-07-26,True,15.99,Gaming Console,2,2023-04-20 08:33:57,0
user_00182,farmstrong@example.org,Michael,Miller,26,Female,USA,Maryland,North Anthony,Basic,2024-07-01,True,9.99,Laptop,1,2024-01-03 23:18:44,0
user_00183,kristen77@example.net,Christopher,Lopez,22,Male,USA,Indiana,Jacobton,Premium,2023-11-26,False,21.99,Desktop,3,2023-04-07 23:14:55,1
user_00184,hernandezheather@example.org,Elizabeth,Arellano,19,Female,USA,Indiana,Port Paulhaven,Premium,2025-06-25,True,21.99,Mobile,3,2024-04-21 14:31:13,0
user_00185,zevans@example.net,Wayne,Martinez,35,Male,USA,Georgia,East Teresa,Basic,2022-12-18,True,9.99,Smart TV,6,2022-10-27 22:34:16,0
user_00186,wendyburton@example.net,Luis,Miller,39,Male,USA,Maryland,Melissahaven,Premium+,2025-05-03,True,29.99,Laptop,2,2024-12-11 21:50:04,0
user_00187,perryeddie@example.net,Sara,Floyd,12,Female,USA,California,Bakerfort,Premium,2022-09-12,False,21.99,Desktop,1,2023-10-18 14:48:40,1
user_00188,fosternatasha@example.net,Brandon,Mccall,42,Female,USA,Tennessee,West Lisaport,Standard,2023-06-05,True,15.99,Mobile,2,2025-02-28 10:55:57,0
user_00189,dennismccann@example.com,Joseph,Jacobs,21,Male,USA,Arizona,South Jason,Premium,2024-10-22,True,21.99,Mobile,4,2025-01-18 16:12:59,0
user_00190,collinswilliam@example.org,Glenn,Hood,34,Male,Canada,Newfoundland and Labrador,South Brentstad,Basic,2023-05-29,True,9.99,Desktop,1,2024-02-07 13:08:30,0
user_00191,allentracy@example.com,Susan,Matthews,42,Female,USA,New York,Frankview,Standard,2023-06-10,True,15.99,Desktop,2,2022-09-26 11:22:46,0
user_00192,deborahbyrd@example.com,William,Wells,35,Female,USA,Washington,New Lauren,Premium,2023-05-05,True,21.99,Laptop,3,2024-09-22 00:49:42,0
user_00193,wwoodard@example.com,Jeffery,Byrd,35,Male,USA,Texas,North Williamstad,Standard,2023-06-25,True,15.99,Desktop,4,2024-01-12 22:06:08,0
user_00194,danielle44@example.net,Jacob,Yoder,36,Male,Canada,Manitoba,Erintown,Basic,2025-07-30,True,9.99,Mobile,2,2025-04-22 18:59:58,0
user_00195,ldoyle@example.net,Matthew,Parks,23,Female,USA,Massachusetts,Williamburgh,Premium,2023-06-19,True,21.99,Gaming Console,4,2022-12-21 06:16:30,0
user_00196,staceylam@example.net,Jeffrey,Garner,20,Male,Canada,Prince Edward Island,Frenchmouth,Standard,2023-05-14,True,15.99,Gaming Console,3,2023-12-24 05:20:07,0
user_00197,obrown@example.net,Thomas,Mason,30,Male,USA,Washington,Robertberg,Standard,2025-07-24,True,15.99,Desktop,4,2023-10-25 10:19:29,0
user_00198,lesliebaldwin@example.org,Marvin,Edwards,32,Other,USA,Ohio,South Joshuaburgh,Standard,2024-01-20,True,15.99,Mobile,2,2022-12-22 20:43:00,0
user_00199,epowell@example.com,Benjamin,Cross,46,Prefer not to say,USA,Florida,Katherinehaven,Standard,2022-08-21,True,15.99,Gaming Console,1,2024-06-19 17:51:13,0
user_00200,heathercooper@example.org,Patrick,Jackson,36,Male,USA,New Jersey,Stacymouth,Standard,2023-11-20,False,15.99,Tablet,6,2023-08-13 14:38:01,1
user_00201,karen26@example.org,Jeffrey,Clark,49,Female,USA,Ohio,North Michael,Premium,2023-09-17,True,21.99,Desktop,3,2024-11-25 03:27:38,0
user_00202,stanleydesiree@example.org,Hannah,Wallace,41,Female,USA,Indiana,Thomasberg,Standard,2024-09-01,True,15.99,Laptop,2,2023-06-29 00:14:09,0
user_00203,cindy26@example.org,Justin,Jimenez,23,Female,USA,California,Marieborough,Premium,2024-09-10,True,21.99,Smart TV,3,2023-01-25 19:04:53,0
user_00204,haleycastillo@example.org,Alexander,Meadows,20,Other,USA,Texas,North Kimberly,Premium,2024-10-03,True,21.99,Tablet,3,2025-04-20 10:55:44,0
user_00205,shinton@example.com,Brendan,Sawyer,52,Female,USA,Massachusetts,Lauriemouth,Basic,2024-10-19,True,9.99,Desktop,1,2025-02-20 19:08:38,0
user_00206,christianelizabeth@example.org,Michael,Friedman,39,Male,USA,Arizona,West Lisaburgh,Standard,2023-10-15,False,15.99,Laptop,4,2023-05-27 22:09:47,1
user_00207,pmarsh@example.org,David,Jarvis,35,Female,USA,Florida,South Rhondafort,Basic,2023-02-16,True,9.99,Mobile,1,2024-12-03 19:35:37,0
user_00208,timothyfreeman@example.com,Brandon,Pena,36,Male,USA,New Jersey,Lake Morgan,Premium,2023-11-19,True,21.99,Smart TV,2,2024-01-13 03:07:54,0
user_00209,marygrant@example.net,Alexander,Wagner,2,Female,Canada,New Brunswick,Boothland,Basic,2023-07-19,True,9.99,Tablet,2,2025-07-01 01:52:05,0
user_00210,andreagray@example.org,Stephen,Miller,30,Male,Canada,Ontario,Stewartfort,Premium,2022-11-22,True,21.99,Gaming Console,3,2022-09-11 07:58:28,0
user_00211,connersylvia@example.net,Pamela,Pena,35,Prefer not to say,USA,North Carolina,Michaelton,Standard,2025-02-12,False,15.99,Desktop,2,2024-04-07 20:08:09,1
user_00212,jennifer11@example.net,Aaron,Gallegos,21,Male,Canada,Prince Edward Island,Jacquelineton,Premium,2024-01-23,True,21.99,Mobile,2,2022-11-28 06:29:19,0
user_00214,vsmith@example.org,Mary,Glass,35,Female,USA,North Carolina,Lake Lisa,Standard,2023-09-30,True,15.99,Mobile,1,2024-02-06 10:25:01,0
user_00215,spetty@example.org,Raymond,Waller,38,Male,USA,Wisconsin,East Robert,Premium,2025-02-11,True,21.99,Smart TV,4,2024-09-21 02:03:05,0
user_00216,jasonklein@example.net,Samantha,Zavala,29,Male,USA,Massachusetts,Jenniferstad,Basic,2024-05-01,True,9.99,Laptop,2,2024-08-10 20:27:43,0
user_00217,hstokes@example.org,Oscar,Santiago,32,Female,Canada,Nova Scotia,Karenburgh,Standard,2024-08-19,True,15.99,Smart TV,2,2025-02-07 19:09:02,0
user_00219,rfrye@example.com,Alexander,Harris,15,Female,USA,Texas,Lake Janet,Standard,2024-11-06,True,15.99,Gaming Console,5,2024-11-30 12:14:25,0
user_00220,shane12@example.org,Nicholas,Ramirez,24,Female,USA,Tennessee,East Brandy,Premium+,2022-08-08,True,29.99,Gaming Console,4,2024-09-18 16:35:25,0
user_00221,hernandezmarcus@example.org,Tracy,Jones,41,Female,USA,Missouri,East Abigail,Basic,2023-10-31,True,9.99,Smart TV,2,2022-11-11 19:36:36,0
user_00222,elizabethrivera@example.com,Stephanie,Barajas,36,Male,USA,New Jersey,Lake Michaelbury,Standard,2025-06-17,True,15.99,Mobile,3,2023-09-24 22:45:16,0
user_00223,uscott@example.com,Rhonda,Robertson,35,Prefer not to say,USA,North Carolina,Williamsborough,Premium,2024-02-16,True,21.99,Tablet,8,2023-02-02 11:43:13,0
user_00224,clarkcrystal@example.org,Mary,Medina,45,Male,Canada,Manitoba,Lake Ginatown,Premium,2024-09-25,True,21.99,Smart TV,1,2022-11-06 23:15:13,0
user_00225,lauragrant@example.net,Rhonda,Hughes,43,Male,USA,Georgia,Stewartfurt,Standard,2024-03-10,True,15.99,Desktop,3,2024-11-08 09:23:58,0
user_00226,howardwesley@example.com,Catherine,Hubbard,38,Male,USA,Missouri,Fostertown,Standard,2023-01-20,True,15.99,Mobile,2,2022-12-30 12:09:13,0
user_00227,susan24@example.net,Susan,Spencer,6,Female,USA,North Carolina,North Adamfurt,Premium,2023-07-01,True,21.99,Mobile,5,2023-03-23 01:47:52,0
user_00228,jackjensen@example.com,Danny,York,19,Prefer not to say,USA,Michigan,West Emilyview,Standard,2023-03-06,True,15.99,Smart TV,3,2025-06-10 16:36:12,0
user_00229,emilyyoung@example.com,Rachel,Tucker,20,Male,USA,Arizona,Heatherberg,Premium,2025-01-03,True,21.99,Gaming Console,2,2023-02-03 20:27:09,0
user_00230,kristenjoseph@example.net,Joshua,Taylor,13,Male,USA,North Carolina,Fordstad,Basic,2024-01-17,True,9.99,Smart TV,1,2023-02-11 15:58:09,0
user_00231,michele28@example.org,Jessica,Luna,25,Prefer not to say,USA,Arizona,Port Bonniefurt,Basic,2025-04-21,True,9.99,Desktop,4,2024-03-20 13:27:25,0
user_00232,michaelwalker@example.net,Dennis,Sanders,13,Male,USA,Tennessee,Port Tamara,Premium,2024-11-08,False,21.99,Gaming Console,2,2023-12-05 00:04:34,1
user_00234,dakota84@example.net,Beth,Bennett,48,Male,Canada,Prince Edward Island,Brianaland,Premium,2023-09-18,True,21.99,Desktop,1,2024-02-19 20:51:56,0
user_00235,tommy79@example.org,Scott,Jones,51,Female,USA,North Carolina,East Jacob,Premium,2024-05-22,True,21.99,Smart TV,3,2024-07-27 11:04:39,0
user_00236,jennifer77@example.com,Brittany,Johnson,26,Female,USA,New Jersey,New Brittany,Premium,2024-06-21,True,21.99,Smart TV,1,2025-04-05 03:14:52,0
user_00237,jacksonsandra@example.net,Carol,Johns,23,Male,USA,New Jersey,East Shanefort,Premium,2023-02-04,True,21.99,Mobile,2,2024-05-22 10:06:58,0
user_00238,gary57@example.net,Jerry,Anderson,27,Other,USA,Virginia,New Michele,Standard,2025-01-23,True,15.99,Laptop,2,2023-02-13 11:24:47,0
user_00239,davisdonna@example.net,Penny,Boyd,49,Male,USA,Texas,Lake Alyssabury,Standard,2024-12-14,True,15.99,Desktop,3,2023-08-22 03:21:26,0
user_00240,eanderson@example.org,Justin,Scott,44,Male,USA,Florida,New Alexandrahaven,Basic,2023-09-17,True,9.99,Mobile,4,2024-08-25 16:05:12,0
user_00241,jcox@example.com,Jose,Cunningham,21,Female,USA,Illinois,Fischerchester,Premium,2023-02-13,True,21.99,Tablet,1,2023-05-08 03:21:14,0
user_00242,kim62@example.net,Julie,Logan,35,Male,USA,Arizona,East Williammouth,Standard,2023-01-25,True,15.99,Desktop,2,2024-12-31 10:25:06,0
user_00244,mgonzales@example.net,James,Gilbert,40,Female,USA,Indiana,Johntown,Basic,2022-11-05,True,9.99,Desktop,1,2024-12-04 08:58:05,0
user_00245,msullivan@example.net,Jillian,Calhoun,47,Female,USA,Arizona,Michaelview,Standard,2024-05-27,True,15.99,Desktop,2,2023-12-14 08:37:01,0
user_00246,greenrichard@example.org,Wesley,Arroyo,37,Male,USA,New Jersey,Heatherfurt,Premium,2024-11-22,True,21.99,Tablet,2,2025-06-21 07:39:22,0
user_00247,bmosley@example.com,Jonathan,Schultz,21,Female,USA,Pennsylvania,Port Leslie,Standard,2024-02-19,True,15.99,Desktop,2,2024-09-08 23:18:50,0
user_00248,justinross@example.net,Charles,Woods,56,Female,USA,Pennsylvania,New Joseph,Standard,2024-01-30,False,15.99,Gaming Console,3,2023-04-17 09:54:26,1
user_00249,jamie33@example.net,Eric,Wilson,35,Female,USA,Illinois,Austinside,Premium,2025-02-16,True,21.99,Smart TV,5,2024-06-13 03:33:30,0
user_00250,travis84@example.com,Karen,Brown,37,Male,Canada,Quebec,Ayerston,Premium,2023-10-07,True,21.99,Laptop,2,2023-12-17 00:42:15,0
user_00251,astewart@example.org,Nicolas,Nguyen,52,Female,USA,California,New Jose,Basic,2023-12-31,False,9.99,Mobile,2,2023-09-08 00:30:07,1
user_00252,sclark@example.com,Melissa,Hayes,35,Female,USA,New Jersey,Port Cory,Standard,2024-12-30,True,15.99,Tablet,2,2025-02-26 08:16:58,0
user_00253,laurenrodgers@example.com,Gregory,Taylor,41,Prefer not to say,Canada,British Columbia,Evansside,Premium,2023-10-12,True,21.99,Desktop,1,2022-10-07 20:29:08,0
user_00254,gcombs@example.com,Jordan,Castro,41,Female,Canada,Newfoundland and Labrador,Andrewville,Premium,2025-03-09,True,21.99,Laptop,2,2024-04-26 03:22:37,0
user_00256,martinjeremy@example.com,Jennifer,Nelson,39,Female,USA,Texas,Juliehaven,Premium,2023-10-29,True,21.99,Gaming Console,2,2025-02-24 01:08:25,0
user_00257,ebonyshepard@example.net,Jason,Garcia,47,Female,USA,Ohio,Kelleytown,Standard,2024-02-27,True,15.99,Smart TV,4,2022-11-24 22:43:35,0
user_00258,penanicole@example.com,John,Ramos,38,Female,USA,Michigan,New Mary,Premium,2022-09-09,True,21.99,Laptop,2,2025-03-02 19:03:06,0
user_00259,imcdonald@example.com,Derek,Garza,44,Male,USA,New York,Millsside,Premium,2025-04-24,True,21.99,Mobile,4,2024-03-16 09:29:45,0
user_00260,aparker@example.com,Kevin,Mills,35,Male,USA,Indiana,Justinside,Basic,2024-08-24,True,9.99,Smart TV,2,2025-06-05 16:05:56,0
user_00261,albert64@example.net,Laura,Lopez,35,Male,Canada,Newfoundland and Labrador,Wrightfurt,Standard,2023-03-31,True,15.99,Desktop,2,2023-11-08 17:26:22,0
user_00262,justin84@example.com,Melissa,Taylor,27,Female,USA,Virginia,Williamsonview,Basic,2023-02-23,True,9.99,Mobile,1,2023-01-16 18:48:18,0
user_00264,riveramegan@example.org,Joseph,Jones,37,Male,USA,Pennsylvania,East Paula,Standard,2025-01-13,False,15.99,Gaming Console,2,2022-12-14 16:56:57,1
user_00265,cwise@example.org,James,Boyd,30,Female,USA,Ohio,Priceport,Premium,2023-01-22,True,21.99,Tablet,2,2024-10-27 01:55:22,0
user_00266,timothy43@example.com,Michelle,Mcpherson,47,Male,USA,New York,Nguyenburgh,Basic,2024-05-03,True,9.99,Laptop,7,2024-12-14 18:01:37,0
user_00267,perkinshannah@example.net,Nathan,Wright,65,Male,USA,Georgia,Lake Christineton,Basic,2023-08-26,True,9.99,Gaming Console,3,2024-09-09 12:42:52,0
user_00268,tonystewart@example.net,Linda,Quinn,32,Female,USA,Michigan,Howardberg,Standard,2025-04-12,True,15.99,Desktop,2,2024-09-15 08:02:00,0
user_00269,llopez@example.net,Mario,Hill,21,Female,Canada,Prince Edward Island,New Ericport,Premium,2024-03-17,True,21.99,Tablet,2,2022-08-03 20:37:18,0
user_00270,nicoleharvey@example.com,Malik,Barrett,32,Male,USA,Massachusetts,New Felicia,Basic,2024-06-03,True,9.99,Mobile,2,2023-10-26 02:26:11,0
user_00271,davisdonna@example.org,Gregory,Harris,37,Female,USA,Virginia,North Anthony,Basic,2024-07-23,False,9.99,Smart TV,2,2022-09-25 20:30:38,1
user_00272,smithsamantha@example.net,Sarah,Mcdonald,39,Other,USA,New York,Angelachester,Premium,2024-12-19,True,21.99,Laptop,1,2025-01-21 13:15:42,0
user_00274,mirandabarbara@example.net,Jacqueline,Andrade,21,Prefer not to say,USA,Michigan,New Richard,Standard,2024-07-22,False,15.99,Tablet,2,2025-05-21 22:43:41,1
user_00275,megan66@example.net,Charlene,Brooks,50,Female,USA,Wisconsin,Suzannemouth,Basic,2022-08-02,True,9.99,Mobile,1,2025-07-15 02:46:25,0
user_00276,victoriaturner@example.com,Jason,Smith,35,Male,USA,New Jersey,North Benjamin,Premium,2023-01-20,True,21.99,Gaming Console,1,2023-09-09 06:58:25,0
user_00277,jonathanevans@example.net,Ashley,Navarro,19,Female,USA,Maryland,Thompsonshire,Premium,2024-05-15,False,21.99,Desktop,1,2022-09-13 00:27:48,1
user_00278,deleonsandra@example.com,Nichole,Butler,30,Prefer not to say,Canada,Quebec,Lake Denise,Basic,2024-06-26,False,9.99,Tablet,7,2022-10-01 09:06:36,1
user_00279,amber25@example.net,Eric,Maddox,45,Male,USA,New Jersey,South Keith,Standard,2023-01-11,True,15.99,Laptop,4,2022-11-01 12:24:14,0
user_00280,zbaker@example.net,Kim,Gill,25,Prefer not to say,Canada,Quebec,South Randall,Premium+,2024-04-08,True,29.99,Gaming Console,4,2023-04-25 13:55:12,0
user_00281,kmorris@example.org,Emily,Diaz,53,Prefer not to say,USA,California,Melvintown,Premium,2023-02-03,False,21.99,Desktop,1,2024-06-08 06:37:41,1
user_00282,scottglass@example.org,Gina,Todd,29,Female,USA,Michigan,Lake Brianberg,Premium,2022-08-17,True,21.99,Desktop,2,2023-07-03 09:28:01,0
user_00283,riverajody@example.org,Amy,Dunn,77,Female,USA,Michigan,South Brandyhaven,Premium,2023-05-08,True,21.99,Tablet,6,2023-06-10 06:28:33,0
user_00284,marshallsierra@example.org,Donna,Lin,35,Male,USA,Arizona,Michellefurt,Premium,2025-07-10,False,21.99,Laptop,2,2025-04-19 11:04:07,1
user_00285,lopezvincent@example.com,Bernard,Cook,35,Prefer not to say,USA,New Jersey,North Michael,Basic,2023-08-26,True,9.99,Laptop,3,2023-04-18 21:14:06,0
user_00286,garrettnatasha@example.org,Jeremiah,Prince,13,Female,USA,Missouri,Lake Patrickbury,Basic,2023-04-22,True,9.99,Mobile,5,2023-11-13 08:33:41,0
user_00287,shane23@example.net,Bianca,Huffman,18,Male,USA,New York,South Wendy,Standard,2024-07-21,True,15.99,Gaming Console,1,2023-07-16 22:58:44,0
user_00288,lonniehobbs@example.net,Kathy,Ali,34,Male,USA,Massachusetts,Reeseview,Premium,2024-12-02,True,21.99,Desktop,4,2022-12-25 04:59:27,0
user_00290,kwells@example.org,Antonio,Schaefer,26,Male,USA,Illinois,Lake Emily,Standard,2024-11-09,True,15.99,Laptop,2,2023-02-13 02:22:02,0
user_00291,dwatts@example.org,Richard,Franklin,43,Male,Canada,Alberta,Phillipshire,Standard,2024-02-23,True,15.99,Tablet,2,2023-12-16 16:55:50,0
user_00292,aprilfoster@example.net,Angela,Lee,53,Female,USA,Tennessee,Wilkersonport,Basic,2023-01-31,True,9.99,Tablet,2,2024-06-04 21:27:21,0
user_00293,stevenlucas@example.org,Hector,Long,43,Male,USA,Indiana,Johnsonmouth,Premium,2025-03-26,True,21.99,Smart TV,4,2023-05-04 02:10:34,0
user_00294,davisjasmin@example.net,Christopher,Acosta,48,Female,USA,Indiana,Pierceton,Premium+,2025-04-27,True,29.99,Gaming Console,2,2023-01-27 17:06:53,0
user_00295,kaylawilliams@example.com,Jessica,Roberts,35,Male,USA,North Carolina,East Susantown,Premium+,2022-08-15,False,29.99,Laptop,3,2025-02-25 08:40:34,1
user_00296,lyoung@example.net,Shawn,Miller,33,Female,USA,California,New Joshua,Standard,2022-09-24,False,15.99,Tablet,4,2022-10-02 09:43:26,1
user_00298,marcus61@example.com,Kelly,Martinez,43,Male,USA,Pennsylvania,Alisonhaven,Premium,2024-09-02,True,21.99,Tablet,5,2022-11-30 20:02:37,0
user_00299,mramsey@example.net,Ronald,Green,17,Female,Canada,Alberta,New Anna,Standard,2024-01-23,True,15.99,Tablet,5,2025-03-28 07:38:36,0
user_00300,tiffany01@example.org,Colleen,Mclaughlin,36,Male,Canada,British Columbia,Gutierrezmouth,Standard,2024-04-07,True,15.99,Smart TV,2,2022-08-15 10:46:46,0
user_00301,jonathan14@example.com,Katie,Jennings,29,Female,Canada,Manitoba,Ramseytown,Standard,2023-03-02,True,15.99,Laptop,7,2025-05-09 15:08:29,0
user_00302,probles@example.org,Eric,Mcclain,21,Male,Canada,Nova Scotia,Bowerschester,Premium,2025-02-02,True,21.99,Mobile,6,2024-04-13 02:08:49,0
user_00303,clarkgina@example.com,Tara,Pittman,35,Male,Canada,New Brunswick,Simsburgh,Premium+,2023-02-23,True,29.99,Desktop,1,2025-03-07 10:09:16,0
user_00304,jennifer46@example.org,Natalie,Hayes,22,Male,USA,Indiana,New Kevin,Standard,2023-09-16,True,15.99,Laptop,3,2024-12-02 07:27:50,0
user_00305,zhunter@example.com,James,Oconnor,21,Other,USA,New Jersey,Douglasville,Basic,2023-03-14,True,9.99,Tablet,3,2023-12-19 09:49:54,0
user_00306,collinsbradley@example.net,Mathew,Garcia,24,Female,USA,Texas,New Katherineborough,Standard,2023-03-09,True,15.99,Tablet,2,2023-06-02 04:49:21,0
user_00307,rlambert@example.org,Joshua,Mullen,42,Male,USA,New York,New Michael,Premium,2023-05-26,True,21.99,Laptop,2,2024-04-23 02:30:43,0
user_00308,collinspatricia@example.net,Brent,Ruiz,35,Prefer not to say,USA,Ohio,South Brianchester,Standard,2023-02-14,True,15.99,Gaming Console,7,2024-06-08 09:06:33,0
user_00309,lisa81@example.com,Christopher,Davis,25,Female,USA,Maryland,Ruizbury,Basic,2025-03-02,True,9.99,Laptop,2,2025-04-29 07:28:10,0
user_00310,hollyortega@example.com,Tony,Alvarez,59,Female,Canada,Prince Edward Island,Murrayburgh,Standard,2024-11-20,True,15.99,Laptop,2,2024-02-10 15:23:12,0
user_00311,nguyendebra@example.com,Richard,Allen,24,Male,USA,Arizona,South Patrick,Standard,2023-03-18,True,15.99,Tablet,3,2024-12-09 11:00:59,0
user_00312,amy32@example.net,Jodi,Wilson,32,Female,USA,Michigan,Angelamouth,Standard,2023-07-05,True,15.99,Gaming Console,4,2022-10-18 08:11:01,0
user_00313,pmurphy@example.net,Christopher,Clay,33,Other,Canada,New Brunswick,Lake Edward,Premium,2023-10-03,True,21.99,Laptop,5,2023-03-05 11:11:31,0
user_00315,callahanmichelle@example.org,Jacqueline,Garrett,29,Male,USA,Massachusetts,Jamesside,Standard,2024-07-28,True,15.99,Gaming Console,1,2023-01-02 10:49:30,0
user_00316,mary24@example.net,Dennis,Wong,29,Female,USA,California,Barrettberg,Standard,2022-12-30,True,15.99,Desktop,4,2025-03-02 13:22:12,0
user_00318,hbush@example.net,Suzanne,Thomas,36,Male,USA,Wisconsin,Blackhaven,Premium,2023-04-27,True,21.99,Smart TV,3,2024-08-21 14:58:41,0
user_00319,bergeramanda@example.org,Shawn,Berry,35,Male,Canada,Ontario,Gomezport,Premium,2023-02-01,True,21.99,Desktop,2,2024-10-07 15:04:15,0
user_00320,sotobelinda@example.net,Diana,Lamb,7,Male,Canada,Nova Scotia,Toddberg,Standard,2025-02-20,True,15.99,Gaming Console,2,2023-05-06 05:56:50,0
user_00321,michaela01@example.net,Renee,Hopkins,47,Female,USA,Washington,West Kimberly,Basic,2024-01-15,True,9.99,Tablet,4,2023-08-13 17:39:43,0
user_00322,caitlinunderwood@example.com,Kaylee,Guerrero,26,Male,Canada,Prince Edward Island,New Jessica,Standard,2022-09-30,True,15.99,Gaming Console,2,2024-11-07 20:51:52,0
user_00323,jacksonraymond@example.com,Julie,James,35,Female,USA,Georgia,Bakerhaven,Premium,2022-08-15,True,21.99,Mobile,1,2023-09-25 15:21:39,0
user_00324,davisamanda@example.com,Cheryl,Rogers,62,Male,USA,Missouri,West Destinyfurt,Premium+,2024-11-26,True,29.99,Desktop,2,2024-10-15 16:08:19,0
user_00325,erica25@example.net,Emily,Smith,29,Female,USA,Indiana,Lake Seanbury,Standard,2023-05-05,True,15.99,Smart TV,3,2022-08-29 00:57:00,0
user_00326,maysdiane@example.org,Jean,Miller,35,Female,Canada,British Columbia,Douglasshire,Standard,2025-04-10,True,15.99,Smart TV,2,2023-05-07 15:43:59,0
