,user_id,email,first_name,last_name,age,gender,country,state_province,city,subscription_plan,subscription_start_date,is_active,Monthly_Charge,primary_device,household_size,created_at,subscription_duration_days,account_age_days,senior_user,days_since_last_login,auto_renew,payment_failures,churn,watch_hours_L30_days
133,user_00145,megan90@example.com,Todd,Ochoa,35,Female,USA,North Carolina,Cohenchester,Premium+,2024-01-19,True,29.99,Mobile,2,2024-04-13 14:06:59,911,826,0,32,No,0,1,55
134,user_00146,antonio38@example.com,Kimberly,Dunn,29,Male,USA,Illinois,West Kimberlystad,Premium+,2024-11-11,False,29.99,Gaming Console,3,2024-03-23 17:17:50,614,847,0,56,Yes,0,1,12
135,user_00147,fitzgeralddesiree@example.org,Nancy,Cole,30,Female,USA,Massachusetts,South Michelleville,Premium,2023-03-20,True,21.99,Smart TV,2,2025-03-03 12:55:51,1216,502,0,35,Yes,0,0,59
136,user_00148,christinaglover@example.org,Ashley,Carlson,9,Female,USA,New Jersey,Tiffanyport,Premium,2024-04-20,True,21.99,Gaming Console,5,2022-12-29 15:18:41,819,1297,0,5,Yes,0,0,46
137,user_00149,riddlemichelle@example.org,John,Poole,18,Female,Canada,Newfoundland and Labrador,Thomasview,Standard,2023-09-17,True,15.99,Gaming Console,4,2024-06-27 08:22:44,1035,751,0,28,Yes,0,0,57
138,user_00150,rrobertson@example.net,Shawn,Murphy,44,Male,Canada,Manitoba,Lake Teresastad,Premium+,2024-12-21,True,29.99,Gaming Console,1,2023-03-29 18:01:37,574,1207,0,39,Yes,1,1,60
139,user_00151,troymorris@example.com,Amy,Knight,25,Male,USA,New York,Patriciaton,Premium,2022-11-19,True,21.99,Laptop,4,2022-08-20 21:50:51,1337,1427,0,24,Yes,0,0,9
140,user_00152,bbryant@example.org,Nicole,Moore,23,Male,USA,Washington,Lake Michaelland,Premium,2024-07-30,True,21.99,Smart TV,3,2022-09-28 19:33:24,718,1388,0,52,Yes,1,1,14
141,user_00153,rubendavis@example.org,Jason,Anderson,25,Female,USA,New York,Smithmouth,Standard,2025-07-20,True,15.99,Desktop,3,2024-09-01 12:49:11,363,685,0,59,No,0,1,58
142,user_00154,perezchristopher@example.org,Lawrence,Taylor,51,Female,Canada,Saskatchewan,North Alyssa,Basic,2024-05-31,True,9.99,Smart TV,2,2023-11-28 07:06:35,778,963,0,51,Yes,0,1,2
143,user_00155,samanthajensen@example.com,Christopher,Taylor,43,Female,Canada,Quebec,Bellchester,Premium,2024-12-16,True,21.99,Mobile,2,2023-06-02 13:11:17,579,1142,0,29,Yes,0,0,26
144,user_00156,angelagreene@example.net,Kimberly,Abbott,31,Male,USA,Virginia,New Catherine,Basic,2024-10-29,True,9.99,Tablet,2,2024-07-11 02:11:58,627,737,0,36,Yes,1,1,39
145,user_00158,matthewsalexander@example.org,Sandra,Hunter,15,Other,USA,Missouri,Milesland,Premium,2023-06-02,True,21.99,Laptop,1,2022-10-28 15:44:39,1142,1359,0,33,Yes,0,0,5
146,user_00159,amandamyers@example.net,Kyle,Blair,28,Female,USA,Illinois,East Christopherchester,Basic,2023-12-11,True,9.99,Desktop,2,2023-07-07 23:10:46,950,1106,0,14,Yes,0,0,36
147,user_00160,smithderrick@example.org,Tyler,Mills,11,Male,USA,Florida,West David,Premium,2024-10-13,False,21.99,Smart TV,8,2024-11-25 08:12:38,643,600,0,1,Yes,1,0,55
148,user_00161,lindsay48@example.org,Jennifer,Crawford,36,Prefer not to say,USA,Wisconsin,South Micheleburgh,Basic,2023-01-21,True,9.99,Mobile,1,2025-04-08 22:31:09,1274,465,0,56,Yes,3,1,26
149,user_00162,joycesmith@example.org,Brandon,Reyes,35,Male,USA,Tennessee,Port Austin,Basic,2023-04-05,False,9.99,Laptop,5,2023-11-02 04:06:30,1200,989,0,44,No,2,1,56
150,user_00163,margaret95@example.org,Harry,Finley,26,Female,USA,Wisconsin,Clineport,Basic,2022-11-04,True,9.99,Mobile,1,2022-08-11 19:15:35,1352,1436,0,17,Yes,0,0,20
151,user_00164,anne49@example.org,Micheal,Cuevas,21,Male,USA,Maryland,East Adam,Standard,2022-08-28,True,15.99,Gaming Console,2,2024-06-29 21:13:58,1420,748,0,56,Yes,0,0,41
152,user_00165,aaron64@example.org,Alyssa,Barnes,35,Prefer not to say,USA,Illinois,Lake Joshua,Premium,2025-05-07,True,21.99,Mobile,2,2024-09-09 00:03:34,437,677,0,2,Yes,3,0,35
153,user_00166,fvillegas@example.net,William,Jones,38,Female,USA,Michigan,Batesberg,Standard,2023-06-17,True,15.99,Mobile,1,2025-05-13 18:04:36,1127,431,0,19,No,1,1,51
154,user_00168,melissa12@example.net,Margaret,Lewis,5,Male,Canada,Alberta,North Jennifer,Standard,2023-10-10,True,15.99,Smart TV,2,2024-08-14 01:46:23,1012,703,0,39,Yes,0,1,60
155,user_00170,samantha10@example.org,Rachel,Lamb,23,Male,USA,Texas,Davidmouth,Premium,2023-02-02,True,21.99,Tablet,2,2025-01-19 09:46:59,1262,545,0,12,No,0,0,48
156,user_00171,rjohnson@example.com,Michael,Hill,28,Female,USA,Massachusetts,North Christina,Basic,2024-07-11,True,9.99,Smart TV,2,2023-10-28 11:57:59,737,994,0,44,Yes,1,1,46
157,user_00172,millerpatrick@example.com,Dawn,Mccoy,46,Female,USA,Wisconsin,Caseystad,Premium,2024-03-20,True,21.99,Tablet,2,2023-08-15 00:51:13,850,1068,0,44,Yes,0,1,15
158,user_00173,bnelson@example.com,Anthony,Brown,30,Prefer not to say,USA,Arizona,Katiebury,Standard,2022-11-19,True,15.99,Gaming Console,2,2023-05-22 02:37:38,1337,1153,0,58,Yes,0,1,22
159,user_00174,barbaramcgrath@example.com,Savannah,Thompson,40,Male,Canada,Prince Edward Island,Robintown,Premium,2025-06-05,True,21.99,Desktop,6,2024-04-11 01:55:27,408,828,0,29,Yes,0,0,15
160,user_00175,lweaver@example.com,Christopher,Guzman,45,Female,USA,Florida,Smithborough,Standard,2023-08-10,True,15.99,Mobile,2,2025-05-05 19:07:40,1073,438,0,48,No,0,1,4
161,user_00176,johnsonbrenda@example.org,Meghan,Yu,40,Female,Canada,New Brunswick,Willismouth,Standard,2023-07-21,False,15.99,Smart TV,3,2024-10-13 12:33:30,1093,643,0,2,Yes,0,0,42
162,user_00177,lbanks@example.net,Jeffrey,Gray,16,Female,Canada,Quebec,East Jessica,Basic,2025-02-19,False,9.99,Tablet,2,2023-02-18 13:56:49,514,1246,0,7,No,0,0,47
163,user_00178,daniellegarcia@example.com,Mark,Young,39,Female,USA,Georgia,Lake Nicole,Premium,2025-01-18,True,21.99,Desktop,1,2023-12-05 10:50:40,546,956,0,1,Yes,0,0,50
164,user_00179,johnjones@example.com,Jennifer,Cruz,48,Male,USA,New Jersey,South Trevor,Basic,2023-08-21,True,9.99,Gaming Console,8,2022-11-22 04:59:14,1062,1334,0,40,Yes,0,0,4
165,user_00180,franciscojones@example.org,Andrew,Lynn,22,Male,Canada,British Columbia,Georgefurt,Basic,2024-10-12,True,9.99,Mobile,1,2023-08-08 08:52:24,644,1075,0,6,Yes,0,0,12
166,user_00181,reynoldsdesiree@example.net,Eric,Rivera,47,Female,USA,Indiana,Terryside,Standard,2024-07-26,True,15.99,Gaming Console,2,2023-04-20 08:33:57,722,1185,0,52,Yes,0,1,32
167,user_00182,farmstrong@example.org,Michael,Miller,26,Female,USA,Maryland,North Anthony,Basic,2024-07-01,True,9.99,Laptop,1,2024-01-03 23:18:44,747,926,0,30,Yes,1,0,27
168,user_00183,kristen77@example.net,Christopher,Lopez,22,Male,USA,Indiana,Jacobton,Premium,2023-11-26,False,21.99,Desktop,3,2023-04-07 23:14:55,965,1197,0,26,Yes,0,1,34
169,user_00184,hernandezheather@example.org,Elizabeth,Arellano,19,Female,USA,Indiana,Port Paulhaven,Premium,2025-06-25,True,21.99,Mobile,3,2024-04-21 14:31:13,388,818,0,49,Yes,0,1,48
170,user_00185,zevans@example.net,Wayne,Martinez,35,Male,USA,Georgia,East Teresa,Basic,2022-12-18,True,9.99,Smart TV,6,2022-10-27 22:34:16,1308,1359,0,28,Yes,0,0,53
171,user_00186,wendyburton@example.net,Luis,Miller,39,Male,USA,Maryland,Melissahaven,Premium+,2025-05-03,True,29.99,Laptop,2,2024-12-11 21:50:04,441,583,0,43,Yes,0,1,20
172,user_00187,perryeddie@example.net,Sara,Floyd,12,Female,USA,California,Bakerfort,Premium,2022-09-12,False,21.99,Desktop,1,2023-10-18 14:48:40,1405,1004,0,10,Yes,0,0,15
173,user_00188,fosternatasha@example.net,Brandon,Mccall,42,Female,USA,Tennessee,West Lisaport,Standard,2023-06-05,True,15.99,Mobile,2,2025-02-28 10:55:57,1139,505,0,43,Yes,0,1,31
174,user_00189,dennismccann@example.com,Joseph,Jacobs,21,Male,USA,Arizona,South Jason,Premium,2024-10-22,True,21.99,Mobile,4,2025-01-18 16:12:59,634,546,0,19,Yes,1,1,7
175,user_00190,collinswilliam@example.org,Glenn,Hood,34,Male,Canada,Newfoundland and Labrador,South Brentstad,Basic,2023-05-29,True,9.99,Desktop,1,2024-02-07 13:08:30,1146,892,0,19,Yes,2,0,8
176,user_00191,allentracy@example.com,Susan,Matthews,42,Female,USA,New York,Frankview,Standard,2023-06-10,True,15.99,Desktop,2,2022-09-26 11:22:46,1134,1391,0,53,No,0,0,19
177,user_00192,deborahbyrd@example.com,William,Wells,35,Female,USA,Washington,New Lauren,Premium,2023-05-05,True,21.99,Laptop,3,2024-09-22 00:49:42,1170,664,0,29,No,1,0,21
178,user_00193,wwoodard@example.com,Jeffery,Byrd,35,Male,USA,Texas,North Williamstad,Standard,2023-06-25,True,15.99,Desktop,4,2024-01-12 22:06:08,1119,917,0,26,Yes,0,1,1
179,user_00194,danielle44@example.net,Jacob,Yoder,36,Male,Canada,Manitoba,Erintown,Basic,2025-07-30,True,9.99,Mobile,2,2025-04-22 18:59:58,353,451,0,16,Yes,0,0,47
180,user_00195,ldoyle@example.net,Matthew,Parks,23,Female,USA,Massachusetts,Williamburgh,Premium,2023-06-19,True,21.99,Gaming Console,4,2022-12-21 06:16:30,1125,1305,0,12,Yes,0,0,43
181,user_00196,staceylam@example.net,Jeffrey,Garner,20,Male,Canada,Prince Edward Island,Frenchmouth,Standard,2023-05-14,True,15.99,Gaming Console,3,2023-12-24 05:20:07,1161,937,0,51,Yes,0,1,16
182,user_00197,obrown@example.net,Thomas,Mason,30,Male,USA,Washington,Robertberg,Standard,2025-07-24,True,15.99,Desktop,4,2023-10-25 10:19:29,359,997,0,54,Yes,0,1,43
183,user_00198,lesliebaldwin@example.org,Marvin,Edwards,32,Other,USA,Ohio,South Joshuaburgh,Standard,2024-01-20,True,15.99,Mobile,2,2022-12-22 20:43:00,910,1303,0,32,Yes,1,1,36
184,user_00199,epowell@example.com,Benjamin,Cross,46,Prefer not to say,USA,Florida,Katherinehaven,Standard,2022-08-21,True,15.99,Gaming Console,1,2024-06-19 17:51:13,1427,759,0,33,Yes,0,1,29
185,user_00200,heathercooper@example.org,Patrick,Jackson,36,Male,USA,New Jersey,Stacymouth,Standard,2023-11-20,False,15.99,Tablet,6,2023-08-13 14:38:01,971,1070,0,52,No,0,1,20
186,user_00201,karen26@example.org,Jeffrey,Clark,49,Female,USA,Ohio,North Michael,Premium,2023-09-17,True,21.99,Desktop,3,2024-11-25 03:27:38,1035,600,0,23,Yes,0,0,33
187,user_00202,stanleydesiree@example.org,Hannah,Wallace,41,Female,USA,Indiana,Thomasberg,Standard,2024-09-01,True,15.99,Laptop,2,2023-06-29 00:14:09,685,1115,0,17,No,0,0,12
188,user_00203,cindy26@example.org,Justin,Jimenez,23,Female,USA,California,Marieborough,Premium,2024-09-10,True,21.99,Smart TV,3,2023-01-25 19:04:53,676,1269,0,4,Yes,1,0,6
189,user_00204,haleycastillo@example.org,Alexander,Meadows,20,Other,USA,Texas,North Kimberly,Premium,2024-10-03,True,21.99,Tablet,3,2025-04-20 10:55:44,653,454,0,20,Yes,0,0,50
190,user_00205,shinton@example.com,Brendan,Sawyer,52,Female,USA,Massachusetts,Lauriemouth,Basic,2024-10-19,True,9.99,Desktop,1,2025-02-20 19:08:38,637,512,0,13,Yes,0,0,28
191,user_00206,christianelizabeth@example.org,Michael,Friedman,39,Male,USA,Arizona,West Lisaburgh,Standard,2023-10-15,False,15.99,Laptop,4,2023-05-27 22:09:47,1007,1147,0,19,Yes,0,0,20
192,user_00207,pmarsh@example.org,David,Jarvis,35,Female,USA,Florida,South Rhondafort,Basic,2023-02-16,True,9.99,Mobile,1,2024-12-03 19:35:37,1248,591,0,14,No,1,0,29
193,user_00208,timothyfreeman@example.com,Brandon,Pena,36,Male,USA,New Jersey,Lake Morgan,Premium,2023-11-19,True,21.99,Smart TV,2,2024-01-13 03:07:54,972,917,0,18,Yes,2,0,10
194,user_00209,marygrant@example.net,Alexander,Wagner,2,Female,Canada,New Brunswick,Boothland,Basic,2023-07-19,True,9.99,Tablet,2,2025-07-01 01:52:05,1095,382,0,24,Yes,0,1,60
195,user_00210,andreagray@example.org,Stephen,Miller,30,Male,Canada,Ontario,Stewartfort,Premium,2022-11-22,True,21.99,Gaming Console,3,2022-09-11 07:58:28,1334,1406,0,49,Yes,0,0,33
196,user_00211,connersylvia@example.net,Pamela,Pena,35,Prefer not to say,USA,North Carolina,Michaelton,Standard,2025-02-12,False,15.99,Desktop,2,2024-04-07 20:08:09,521,831,0,49,Yes,0,0,25
197,user_00212,jennifer11@example.net,Aaron,Gallegos,21,Male,Canada,Prince Edward Island,Jacquelineton,Premium,2024-01-23,True,21.99,Mobile,2,2022-11-28 06:29:19,907,1328,0,31,Yes,0,0,29
198,user_00214,vsmith@example.org,Mary,Glass,35,Female,USA,North Carolina,Lake Lisa,Standard,2023-09-30,True,15.99,Mobile,1,2024-02-06 10:25:01,1022,893,0,7,Yes,0,0,43
199,user_00215,spetty@example.org,Raymond,Waller,38,Male,USA,Wisconsin,East Robert,Premium,2025-02-11,True,21.99,Smart TV,4,2024-09-21 02:03:05,522,665,0,37,No,1,1,57
200,user_00216,jasonklein@example.net,Samantha,Zavala,29,Male,USA,Massachusetts,Jenniferstad,Basic,2024-05-01,True,9.99,Laptop,2,2024-08-10 20:27:43,808,706,0,39,Yes,2,0,29
201,user_00217,hstokes@example.org,Oscar,Santiago,32,Female,Canada,Nova Scotia,Karenburgh,Standard,2024-08-19,True,15.99,Smart TV,2,2025-02-07 19:09:02,698,525,0,21,Yes,0,0,14
202,user_00219,rfrye@example.com,Alexander,Harris,15,Female,USA,Texas,Lake Janet,Standard,2024-11-06,True,15.99,Gaming Console,5,2024-11-30 12:14:25,619,595,0,36,Yes,0,0,34
203,user_00220,shane12@example.org,Nicholas,Ramirez,24,Female,USA,Tennessee,East Brandy,Premium+,2022-08-08,True,29.99,Gaming Console,4,2024-09-18 16:35:25,1440,668,0,51,No,1,1,58
204,user_00221,hernandezmarcus@example.org,Tracy,Jones,41,Female,USA,Missouri,East Abigail,Basic,2023-10-31,True,9.99,Smart TV,2,2022-11-11 19:36:36,991,1344,0,3,Yes,0,0,30
205,user_00222,elizabethrivera@example.com,Stephanie,Barajas,36,Male,USA,New Jersey,Lake Michaelbury,Standard,2025-06-17,True,15.99,Mobile,3,2023-09-24 22:45:16,396,1027,0,40,Yes,0,1,15
206,user_00223,uscott@example.com,Rhonda,Robertson,35,Prefer not to say,USA,North Carolina,Williamsborough,Premium,2024-02-16,True,21.99,Tablet,8,2023-02-02 11:43:13,883,1262,0,29,No,0,0,45
207,user_00224,clarkcrystal@example.org,Mary,Medina,45,Male,Canada,Manitoba,Lake Ginatown,Premium,2024-09-25,True,21.99,Smart TV,1,2022-11-06 23:15:13,661,1349,0,55,Yes,0,1,42
208,user_00225,lauragrant@example.net,Rhonda,Hughes,43,Male,USA,Georgia,Stewartfurt,Standard,2024-03-10,True,15.99,Desktop,3,2024-11-08 09:23:58,860,617,0,11,No,3,0,33
209,user_00226,howardwesley@example.com,Catherine,Hubbard,38,Male,USA,Missouri,Fostertown,Standard,2023-01-20,True,15.99,Mobile,2,2022-12-30 12:09:13,1275,1296,0,4,No,1,0,26
210,user_00227,susan24@example.net,Susan,Spencer,6,Female,USA,North Carolina,North Adamfurt,Premium,2023-07-01,True,21.99,Mobile,5,2023-03-23 01:47:52,1113,1213,0,23,Yes,0,1,29
211,user_00228,jackjensen@example.com,Danny,York,19,Prefer not to say,USA,Michigan,West Emilyview,Standard,2023-03-06,True,15.99,Smart TV,3,2025-06-10 16:36:12,1230,403,0,2,Yes,2,0,9
212,user_00229,emilyyoung@example.com,Rachel,Tucker,20,Male,USA,Arizona,Heatherberg,Premium,2025-01-03,True,21.99,Gaming Console,2,2023-02-03 20:27:09,561,1260,0,22,No,0,0,21
213,user_00230,kristenjoseph@example.net,Joshua,Taylor,13,Male,USA,North Carolina,Fordstad,Basic,2024-01-17,True,9.99,Smart TV,1,2023-02-11 15:58:09,913,1253,0,37,No,2,1,30
214,user_00231,michele28@example.org,Jessica,Luna,25,Prefer not to say,USA,Arizona,Port Bonniefurt,Basic,2025-04-21,True,9.99,Desktop,4,2024-03-20 13:27:25,453,850,0,22,Yes,0,0,14
215,user_00232,michaelwalker@example.net,Dennis,Sanders,13,Male,USA,Tennessee,Port Tamara,Premium,2024-11-08,False,21.99,Gaming Console,2,2023-12-05 00:04:34,617,956,0,46,Yes,0,1,11
216,user_00234,dakota84@example.net,Beth,Bennett,48,Male,Canada,Prince Edward Island,Brianaland,Premium,2023-09-18,True,21.99,Desktop,1,2024-02-19 20:51:56,1034,879,0,47,Yes,0,1,55
217,user_00235,tommy79@example.org,Scott,Jones,51,Female,USA,North Carolina,East Jacob,Premium,2024-05-22,True,21.99,Smart TV,3,2024-07-27 11:04:39,787,721,0,0,No,0,0,50
218,user_00236,jennifer77@example.com,Brittany,Johnson,26,Female,USA,New Jersey,New Brittany,Premium,2024-06-21,True,21.99,Smart TV,1,2025-04-05 03:14:52,757,469,0,34,Yes,0,1,34
219,user_00237,jacksonsandra@example.net,Carol,Johns,23,Male,USA,New Jersey,East Shanefort,Premium,2023-02-04,True,21.99,Mobile,2,2024-05-22 10:06:58,1260,787,0,4,Yes,1,0,45
220,user_00238,gary57@example.net,Jerry,Anderson,27,Other,USA,Virginia,New Michele,Standard,2025-01-23,True,15.99,Laptop,2,2023-02-13 11:24:47,541,1251,0,20,Yes,0,0,54
221,user_00239,davisdonna@example.net,Penny,Boyd,49,Male,USA,Texas,Lake Alyssabury,Standard,2024-12-14,True,15.99,Desktop,3,2023-08-22 03:21:26,581,1061,0,10,No,1,0,28
222,user_00240,eanderson@example.org,Justin,Scott,44,Male,USA,Florida,New Alexandrahaven,Basic,2023-09-17,True,9.99,Mobile,4,2024-08-25 16:05:12,1035,692,0,57,No,0,0,58
223,user_00241,jcox@example.com,Jose,Cunningham,21,Female,USA,Illinois,Fischerchester,Premium,2023-02-13,True,21.99,Tablet,1,2023-05-08 03:21:14,1251,1167,0,24,Yes,0,0,60
224,user_00242,kim62@example.net,Julie,Logan,35,Male,USA,Arizona,East Williammouth,Standard,2023-01-25,True,15.99,Desktop,2,2024-12-31 10:25:06,1270,564,0,41,Yes,3,0,16
225,user_00244,mgonzales@example.net,James,Gilbert,40,Female,USA,Indiana,Johntown,Basic,2022-11-05,True,9.99,Desktop,1,2024-12-04 08:58:05,1351,591,0,21,Yes,0,0,59
226,user_00245,msullivan@example.net,Jillian,Calhoun,47,Female,USA,Arizona,Michaelview,Standard,2024-05-27,True,15.99,Desktop,2,2023-12-14 08:37:01,782,947,0,3,No,0,0,23
227,user_00246,greenrichard@example.org,Wesley,Arroyo,37,Male,USA,New Jersey,Heatherfurt,Premium,2024-11-22,True,21.99,Tablet,2,2025-06-21 07:39:22,603,392,0,56,No,0,1,43
228,user_00247,bmosley@example.com,Jonathan,Schultz,21,Female,USA,Pennsylvania,Port Leslie,Standard,2024-02-19,True,15.99,Desktop,2,2024-09-08 23:18:50,880,677,0,45,Yes,0,1,59
229,user_00248,justinross@example.net,Charles,Woods,56,Female,USA,Pennsylvania,New Joseph,Standard,2024-01-30,False,15.99,Gaming Console,3,2023-04-17 09:54:26,900,1188,0,32,Yes,0,1,31
230,user_00249,jamie33@example.net,Eric,Wilson,35,Female,USA,Illinois,Austinside,Premium,2025-02-16,True,21.99,Smart TV,5,2024-06-13 03:33:30,517,765,0,48,Yes,0,1,25
231,user_00250,travis84@example.com,Karen,Brown,37,Male,Canada,Quebec,Ayerston,Premium,2023-10-07,True,21.99,Laptop,2,2023-12-17 00:42:15,1015,944,0,53,Yes,3,0,20
232,user_00251,astewart@example.org,Nicolas,Nguyen,52,Female,USA,California,New Jose,Basic,2023-12-31,False,9.99,Mobile,2,2023-09-08 00:30:07,930,1044,0,39,Yes,0,1,41
233,user_00252,sclark@example.com,Melissa,Hayes,35,Female,USA,New Jersey,Port Cory,Standard,2024-12-30,True,15.99,Tablet,2,2025-02-26 08:16:58,565,507,0,7,No,1,0,9
234,user_00253,laurenrodgers@example.com,Gregory,Taylor,41,Prefer not to say,Canada,British Columbia,Evansside,Premium,2023-10-12,True,21.99,Desktop,1,2022-10-07 20:29:08,1010,1379,0,39,Yes,0,1,6
235,user_00254,gcombs@example.com,Jordan,Castro,41,Female,Canada,Newfoundland and Labrador,Andrewville,Premium,2025-03-09,True,21.99,Laptop,2,2024-04-26 03:22:37,496,813,0,17,No,0,0,57
236,user_00256,martinjeremy@example.com,Jennifer,Nelson,39,Female,USA,Texas,Juliehaven,Premium,2023-10-29,True,21.99,Gaming Console,2,2025-02-24 01:08:25,993,509,0,9,No,0,0,36
237,user_00257,ebonyshepard@example.net,Jason,Garcia,47,Female,USA,Ohio,Kelleytown,Standard,2024-02-27,True,15.99,Smart TV,4,2022-11-24 22:43:35,872,1331,0,19,Yes,1,0,4
238,user_00258,penanicole@example.com,John,Ramos,38,Female,USA,Michigan,New Mary,Premium,2022-09-09,True,21.99,Laptop,2,2025-03-02 19:03:06,1408,502,0,30,Yes,2,0,11
239,user_00259,imcdonald@example.com,Derek,Garza,44,Male,USA,New York,Millsside,Premium,2025-04-24,True,21.99,Mobile,4,2024-03-16 09:29:45,450,854,0,24,Yes,0,1,51
240,user_00260,aparker@example.com,Kevin,Mills,35,Male,USA,Indiana,Justinside,Basic,2024-08-24,True,9.99,Smart TV,2,2025-06-05 16:05:56,693,408,0,50,No,0,0,50
241,user_00261,albert64@example.net,Laura,Lopez,35,Male,Canada,Newfoundland and Labrador,Wrightfurt,Standard,2023-03-31,True,15.99,Desktop,2,2023-11-08 17:26:22,1205,983,0,51,Yes,1,1,27
242,user_00262,justin84@example.com,Melissa,Taylor,27,Female,USA,Virginia,Williamsonview,Basic,2023-02-23,True,9.99,Mobile,1,2023-01-16 18:48:18,1241,1279,0,58,Yes,0,0,26
243,user_00264,riveramegan@example.org,Joseph,Jones,37,Male,USA,Pennsylvania,East Paula,Standard,2025-01-13,False,15.99,Gaming Console,2,2022-12-14 16:56:57,551,1312,0,45,Yes,0,1,5
244,user_00265,cwise@example.org,James,Boyd,30,Female,USA,Ohio,Priceport,Premium,2023-01-22,True,21.99,Tablet,2,2024-10-27 01:55:22,1273,629,0,34,No,0,1,6
245,user_00266,timothy43@example.com,Michelle,Mcpherson,47,Male,USA,New York,Nguyenburgh,Basic,2024-05-03,True,9.99,Laptop,7,2024-12-14 18:01:37,806,581,0,18,Yes,0,0,43
246,user_00267,perkinshannah@example.net,Nathan,Wright,65,Male,USA,Georgia,Lake Christineton,Basic,2023-08-26,True,9.99,Gaming Console,3,2024-09-09 12:42:52,1057,677,1,57,Yes,0,1,57
247,user_00268,tonystewart@example.net,Linda,Quinn,32,Female,USA,Michigan,Howardberg,Standard,2025-04-12,True,15.99,Desktop,2,2024-09-15 08:02:00,462,671,0,53,No,0,1,16
248,user_00269,llopez@example.net,Mario,Hill,21,Female,Canada,Prince Edward Island,New Ericport,Premium,2024-03-17,True,21.99,Tablet,2,2022-08-03 20:37:18,853,1444,0,36,Yes,0,1,32
249,user_00270,nicoleharvey@example.com,Malik,Barrett,32,Male,USA,Massachusetts,New Felicia,Basic,2024-06-03,True,9.99,Mobile,2,2023-10-26 02:26:11,775,996,0,44,Yes,0,1,47
250,user_00271,davisdonna@example.org,Gregory,Harris,37,Female,USA,Virginia,North Anthony,Basic,2024-07-23,False,9.99,Smart TV,2,2022-09-25 20:30:38,725,1391,0,58,Yes,2,1,13
251,user_00272,smithsamantha@example.net,Sarah,Mcdonald,39,Other,USA,New York,Angelachester,Premium,2024-12-19,True,21.99,Laptop,1,2025-01-21 13:15:42,576,543,0,34,Yes,0,1,35
252,user_00274,mirandabarbara@example.net,Jacqueline,Andrade,21,Prefer not to say,USA,Michigan,New Richard,Standard,2024-07-22,False,15.99,Tablet,2,2025-05-21 22:43:41,726,422,0,48,Yes,1,1,53
253,user_00275,megan66@example.net,Charlene,Brooks,50,Female,USA,Wisconsin,Suzannemouth,Basic,2022-08-02,True,9.99,Mobile,1,2025-07-15 02:46:25,1446,368,0,0,Yes,0,0,33
254,user_00276,victoriaturner@example.com,Jason,Smith,35,Male,USA,New Jersey,North Benjamin,Premium,2023-01-20,True,21.99,Gaming Console,1,2023-09-09 06:58:25,1275,1043,0,5,No,0,0,13
255,user_00277,jonathanevans@example.net,Ashley,Navarro,19,Female,USA,Maryland,Thompsonshire,Premium,2024-05-15,False,21.99,Desktop,1,2022-09-13 00:27:48,794,1404,0,56,No,0,1,36
